RN7SL665P,-0.008568665048681035
RN7SL116P,-0.00850811306530086
RN7SL564P,-0.008298194967244384
RN7SL126P,-0.008136251100984858
RN7SL480P,-0.008076945033619633
RN7SL791P,-0.00800920925045707
RN7SL767P,-0.007918717331186242
RN7SL18P,-0.007874705845489357
RN7SL396P,-0.007869176167079356
RN7SL273P,-0.007779551829466976
RN7SL300P,-0.007735010645236292
RN7SL674P,-0.007716219956112783
RN7SL732P,-0.007657315418286843
RN7SL792P,-0.007351780702541454
RN7SL687P,-0.007228118227037259
RN7SL402P,-0.007175605779390215
RN7SL838P,-0.007168455401699328
RN7SL496P,-0.007029876143347884
RN7SKP203,-0.006975742027829403
RN7SL151P,-0.006887916628238305
RN7SL128P,-0.006887447342674003
RN7SL711P,-0.0068323169289788675
RN7SL736P,-0.006771688001860275
RN7SL5P,-0.006727173373707206
RN7SL836P,-0.006725041303839948
RN7SL769P,-0.00669789457376358
RN7SL466P,-0.006652329439791946
RN7SL635P,-0.006604669361837183
RN7SL666P,-0.006585571448248013
RN7SL597P,-0.006460426410972493
RN7SL493P,-0.006456900659609586
RN7SL752P,-0.006437385522335323
RN7SL408P,-0.0064098677674996885
RN7SL546P,-0.0063263302641669425
RN7SL713P,-0.006315131193687751
RN7SKP255,-0.006306043785056208
RN7SL33P,-0.006231298004939758
RN7SL322P,-0.006093629673788478
RN7SL2,-0.0060793285648015815
RNA5SP202,-0.006010748917273694
RN7SL390P,-0.0059949472676955875
RN7SL568P,-0.005907455293640064
LINC00538,-0.00590230474620385
RN7SL507P,-0.00586345524301825
RN7SL230P,-0.005846804372433196
RN7SL45P,-0.005792252542777514
RN7SKP71,-0.005756500487830125
AP000711.1,-0.005740192251058662
RP11-468I15.1,-0.005732955328281975
RN7SL678P,-0.005719335205764005
RN7SL321P,-0.005712464621735978
RN7SL118P,-0.005664976961516204
RN7SL415P,-0.005654581257080254
RP11-131K17.1,-0.005629468563812925
RN7SL278P,-0.00560539255814799
RN7SKP189,-0.005541459615063329
RP11-185J20.1,-0.005514154125162402
RP11-428L21.1,-0.005463404894685729
RN7SL680P,-0.00545094435628164
RN7SL825P,-0.005445680123368024
RN7SL272P,-0.005434667453909913
USP9YP3,-0.0054330561577246046
RNU1-2,-0.005429826415511598
RP11-509E10.3,-0.0054239030357949
RMRP,-0.005415542773503286
RP11-509E10.1,-0.005367393571040219
RN7SL79P,-0.005313592808598066
HIST1H4A,-0.005240685994558303
RN7SL446P,-0.005176732452760291
RN7SL166P,-0.005075019293741867
RN7SL498P,-0.0050543334971516465
HIST1H2BI,-0.005034296613167941
RN7SL411P,-0.005017783138772801
FNDC3CP,-0.004988678454316864
RP11-545E8.1,-0.0049713176526453035
RN7SL447P,-0.00495980462911894
RN7SL513P,-0.004941840365816282
HIST1H2AB,-0.004939813721605827
RN7SL277P,-0.004939799205621559
RN7SL625P,-0.004923157423494179
VN1R76P,-0.004903911223633007
PROX1-AS1,-0.004881513915700712
MIR6081,-0.004874856763855158
RN7SL416P,-0.004843125643915059
LIN28AP2,-0.004839928563045601
RN7SL394P,-0.004815375604838859
RN7SL361P,-0.004813971777955386
RNA5-8SP5,-0.0047641626334466855
RP11-457K10.1,-0.004760471203561547
RP11-3B12.2,-0.004745181102723987
RN7SL105P,-0.004737222976529048
RN7SKP207,-0.004699781775133582
AC010970.2,-0.004651303150652932
CH507-513H4.4,-0.004601330355612935
SNORA73B,-0.004522729549736153
RN7SL575P,-0.004516434128471537
RN7SKP80,-0.004489638260825337
RN7SL664P,-0.004489119173765893
RP11-3B12.3,-0.004482128270581702
RN7SL8P,-0.004465460001372218
HIST1H4B,-0.00446322273550539
TRIM60P19,-0.00443301502752898
HIST1H3C,-0.004430408048790489
RP11-285G1.2,-0.0044044643598026255
RN7SL297P,-0.004400075825262808
CDY4P,-0.004389074048142586
HIST1H1B,-0.004298081899938871
RNU4-1,-0.0042938796994580865
RP11-552E10.1,-0.004286108765873642
HIST1H2BB,-0.0042826263844301425
TPTE2P4,-0.004266999212059519
CH507-513H4.3,-0.0042225893120957534
ZNF859P,-0.004207532640500433
RN7SL220P,-0.0042043626014092875
CTD-2050N2.1,-0.004185996608609343
LINC00273,-0.004179975637491194
RN7SL267P,-0.0041690571572780355
HIST1H4D,-0.004144871482320315
HIST1H2AL,-0.004136667642867421
HIST1H4C,-0.004105093070489917
HIST1H2AH,-0.004094485597026656
RN7SKP250,-0.004056896524852927
RN7SL125P,-0.00405540712245853
TTTY10,-0.0040538047343320486
RN7SL30P,-0.004037214321154792
AL356135.1,-0.0040355358896682954
MTND1P19,-0.004022503613708938
RP5-944M2.1,-0.004018433624651455
RN7SL636P,-0.004002117367862078
RP11-75C9.2,-0.003999683600236536
RN7SL217P,-0.003985008116986575
RPPH1,-0.0039839173643244664
SNORA80A,-0.003973193774654151
RN7SL434P,-0.003933464404269057
HIST1H1E,-0.003931913389122407
RN7SL280P,-0.0039044995460131016
RP11-615I2.3,-0.003901530286416867
RN7SL444P,-0.0038936520463221597
RN7SL395P,-0.0038825452181750443
RP11-202D18.2,-0.0038379929886308483
SCARNA21,-0.003835631252772687
RN7SKP9,-0.0038156757278886328
RP11-420H19.3,-0.0037924136409982698
RN7SL344P,-0.0037785164641455727
RN7SL39P,-0.003778315766849109
MAGI2-AS1,-0.003769495049840533
RN7SL778P,-0.0037647788412295503
AGKP1,-0.003761023032163938
7SK,-0.003754088382491929
RN7SL621P,-0.0037524848757742426
RP11-982M15.5,-0.003746411365675214
HMGB1P21,-0.0037308668090893374
